Fruktdryck blåbär berikad;1749;48;0.1;0;10.6;9.6;0.8;0
Fruktsoppa pastöriserad ätf. blandad torkad frukt berikad;1750;54;0;0;12.9;11;0.2;0
Nyponsoppa ätf. pastöriserad el. pulver berikad ;1751;52;0.1;0;12.1;9.5;0.2;0
Nyponsoppa ätf. pulver osötad berikad;1752;20;0.1;0;4.3;0.8;0.2;0
Mjuk kaka m. katrinplommon;1758;171;5.2;1.1;24.2;20.1;5.4;0.1
Kalvdans m. mjölkpulver ägg;1759;120;3.5;1.8;13;13;9;0.4
Ostkaka m. cottage cheese;1760;172;9.7;4;10.5;8.7;10.1;0.4
Marängsviss hovdessert;1761;354;20;10.1;37.4;36.6;4.5;0.1
Brylépudding;1762;129;3.3;1.2;19.6;19.8;4.9;0.2
Vaniljsås m. mellanmjölk matlagningsgrädde vispgrädde hemlagad;1763;192;14.6;8.9;11.8;10.2;3.8;0.1
Chokladpudding;1764;125;2.9;1.6;19.1;13.1;4.8;0.1
Chokladpudding m. vispad grädde fett 40%;1765;171;9.8;6.1;16.1;11.2;4.3;0.1
Chokladmousse;1766;297;17.8;9.9;28.7;22.9;5.8;0.2
Fromage apelsin el. citron hemlagad;1767;276;20.4;12.2;18.2;17.4;5.3;0.1
Glassås choklad hemlagad;1768;249;4.1;2.4;44.8;43;4.5;0.3
Glassås kolasås;1769;307;20.7;13.4;28.4;28.4;2.2;0.3
Vaniljpudding;1770;153;8.3;5.3;16;16;3.7;0.1
Vaniljsås m. grädde mjölk;1771;317;29.5;18.3;10.4;8.9;3.3;0.1
Ostkaka fett 9%;1772;183;8.8;5.7;15.8;16;10.1;0.1
Ostkaka lätt osötad fett 3%;1773;111;3;1.9;8.6;8;12;0.1
Fromage citron;1775;173;11;7.3;16.2;13.6;2.4;0
Vaniljsås m. havre fett 11%;1776;154;9.6;5;16.1;9.7;0.6;0.2
Vaniljsås tillagad pulver m. mjölk;1777;106;3.2;2;16.1;11.9;3.1;0.2
Glassås choklad;1778;352;5.5;2.4;69.5;55.1;3.1;0.3
Glassås frukt;1779;316;0;0;77.8;54.2;0.1;0.3
Rabarberpaj;1781;275;13.4;6.6;34.6;17.1;2.6;0.2
Äppelpaj m. lock;1782;287;15.7;7.8;32.3;12.6;2.9;0.3
Cheesecake m. digestivebotten frukt bär;1783;266;20.9;12.3;14.5;11.5;5.1;0.3
Cheesecake m. digestivebotten;1784;292;21.3;12.5;20;14.3;5.5;0.6
Mannagrynskaka mannagrynspudding;1785;104;2.4;1.2;15.3;9.4;4.9;1
Äppelsmulpaj;1786;241;11;5.4;32.5;17.6;1.8;0.2
Katrinplommonsufflé;1788;62;0.2;0;12.4;10.7;1.8;0.1
Äppelpaj friterad;1789;303;16.6;5.5;35.1;14;2.6;1
Banan friterad;1790;176;6;2.7;27.3;11.2;2.3;0.5
Äpple ugnsstekt m. olja el. flytande margarin socker mandelmassa valnötter;1791;320;22.6;2.1;24.8;23.4;3.1;0.1
Banan friterad m. glass tillagad på restaurang;1792;253;13.2;2.7;30.3;19.5;2.4;0.5
Apelsinmarmelad;1793;233;0;0;56.9;54.1;0.2;0
Gelé röda vinbär;1794;280;0;0;68.4;63.7;0.2;0
Gelé svarta vinbär;1795;265;0;0;64.7;61.4;0.2;0
Apelsinmarmelad lättsockrad lag;1796;185;0.1;0;44.5;41.6;0.5;0
Marmelad olika smaker;1797;238;0.1;0;57.7;54.1;0.3;0.1
Lingonsylt;1798;148;0.2;0;35.3;30.8;0.2;0
Lingonsylt sötningsm.;1800;43;0.4;0;8.8;8.7;0.4;0
Jordgubbssylt;1801;171;0.1;0;41.1;38.4;0.2;0
Björnbärssylt;1802;174;0.1;0;41.2;42;0.2;0.1
Blåbärssylt;1803;148;0.3;0;34.9;32;0.2;0.1
Hallonsylt;1804;184;0.2;0;43.6;42;0.4;0
Hjortronsylt;1805;181;0.3;0;42;42;0.5;0.1
Krusbärssylt;1806;163;0.2;0;38.5;38;0.3;0.1
Körsbärssylt;1808;181;0.3;0.1;42.6;40;0.7;0.1
Äppelmos;1809;233;0;0;56.9;44.1;0.2;0
Äppelmos lättsockrad;1810;128;0;0;30.9;31.7;0.2;0
Äppelmos osötad el. sötningsm.;1811;48;0;0;11.3;10;0.2;0
Cumberlandsås;1812;214;0.3;0;48;44.1;0.6;0
Apelsinsaft konc. berikad;1814;194;0;0;47.5;46;0.3;0.1
Apelsinsaft drickf. berikad;1815;30;0;0;7.5;7.4;0;0
Saft lättsockrad konc.;1817;213;0;0;52.4;52.4;0;0
Måltidsdryck drickf.;1818;36;0;0;8.8;6.6;0;0
Blandsaft konc.;1819;213;0;0;52.4;52.4;0;0
Saft drickf.;1820;36;0;0;8.8;6.6;0;0
Svartvinbärssaft konc. berikad;1821;174;0;0;42.3;42;0.4;0.1
Saft sötningsm. konc.;1822;93;0;0;22.5;3.6;0.5;0.1
Fruktdryck m. kolsyra;1826;40;0;0;9.9;10;0;0.1
Fruktdryck u. kolsyra;1827;48;0;0;11.9;10;0;0.1
Läsk;1828;43;0;0;10.5;10.5;0;0
Läsk cola;1829;43;0;0;10.5;10.5;0;0
Läsk light;1830;0;0;0;0.1;0;0;0
Läsk cola light;1831;0;0;0;0.1;0;0;0
Sportdryck drickf.;1832;29;0;0;7.2;6;0;0.1
Saft sötningsm. drickf.;1834;9;0;0;2.2;0.4;0;0
Hallonsaft drickf.;1837;37;0;0;9;9.6;0;0
Svartvinbärssaft drickf. berikad;1838;32;0;0;8;8;0;0
Lingondricka drickf. berikad;1840;28;0;0;7;7;0;0
Äppeldricka drickf. berikad;1841;32;0;0;7.9;8;0;0
Saft sötningsm. drickf. berikad;1842;17;0;0;4.2;4.2;0;0
Glass isglass;1843;95;0;0;23.2;22.6;0.1;0.1
Glass sorbet;1844;132;0.6;0.2;30.5;26.1;0.8;0
Glass isglass saftis;1845;97;1.5;0.8;20.5;20.5;0;0
Chokladdryck m. vatten;1846;47;0.3;0.2;7.6;7.4;3.1;0.1
Chokladdryck drickf.;1847;68;1.5;1;9.8;8.8;3.5;0.2
Mjölkchoklad m. hackade hasselnötter;1848;545;31.8;15;55.6;47.3;8.7;0.1
Mjölkchoklad fylld m. mandelkrokant;1849;539;31.1;15.9;60.1;51.5;4.1;0.8
Mjölkchoklad m. mjuk kolafyllning;1850;496;24.2;13.4;62.9;44.8;6.5;0.5
Kex m. mjölkchokladöverdrag;1851;497;22.3;14.4;67.2;46;5.4;0.2
Kex m. kola mjölkchokladöverdrag;1852;481;21.2;12.4;66.1;46.8;5.2;0.4
Mjuk nougat m. kolasås jordnötter mjölkchokladöverdrag;1853;490;25.1;10.4;54;42.3;10.6;0.5
Mjuk chokladmaräng m. kola mjölkchokladöverdrag;1854;445;16.2;8.7;69.3;48.6;4;0.3
Choklad chokladpraliner;1855;547;33.7;18.5;53.7;50.8;7.4;0.2
Chokladpralin;1858;540;33.5;15.2;53.3;53;6.6;0.1
Mjuk kokos m. mjölkchokladöverdrag;1859;478;25.7;19.5;56.1;46.2;3.6;0.2
Nötkräm chokladkräm;1860;526;29.6;9.2;56.9;57.3;5.8;0.1
Choklad sötningsm.;1861;577;39;22.9;46.9;4.3;10;0.2
Gelékonfekt;1863;352;0;0;79.4;62.1;7.3;0.2
Karameller syrliga;1864;395;0;0;97.2;78;0;0.1
Kola;1865;456;18;12;68.9;47.6;4.1;0.8
Lakritskonfekt;1866;378;3.2;2.7;86.1;61.9;0;0.2
Marmeladkonfekt;1867;336;0;0;82.6;54.7;0;0.2
Skumgodis;1868;335;0;0;80.4;67;2;0.1
Polkagris;1869;399;0;0;98.1;67;0;0
Tuggummi;1870;378;0;0;92.7;81;0.4;0.1
Klubba chokladkola karamell;1871;436;11.1;7.4;80.6;60.7;2.5;0.1
Saltlakrits;1873;395;0;0;94.2;78;3;0.7
Supersalt lakrits;1874;343;0;0;76;43.3;7.8;0.1
Chokladkola mörk m. chokladöverdrag;1875;470;18.2;8.5;71.7;42.9;4.3;0.2
Kex rån m. chokladfyllning;1876;506;25;15.5;59.8;43.2;10;0.5
Fruktkola;1877;394;0;0;96.3;57.1;0.7;0
Skumbilar;1878;369;0.1;0;83.7;49.5;6.9;0.2
Skumboll m. chokladöverdrag kokos;1879;412;20;11.8;52.6;30.9;5;0.4
Skumboll m. chokladöverdrag;1880;396;15;8.6;59.6;34.9;5;0.4
Bar energibar m. choklad nötter;1881;419;11.2;5.9;69.6;33.5;7.1;0.4
Karameller sockerfria;1882;325;0;0;76.9;0;3;0.6
Tuggummi sockerfritt;1884;352;0;0;86.1;0;0.6;0.3
Mandelmassa;1885;460;23;1.8;51.5;50.4;9.9;0.1
Kakaopulver fett 20-22%;1886;394;21.5;12.6;10.6;0;23.5;0.1
Chokladdryckspulver m. socker fett 2,5%;1887;402;2.9;1.5;87.7;81.4;5.1;0.5
Chokladboll hemlagad;1888;454;24;13.2;53.6;36.1;4;0.3
Måltidsersättning pulver chokladsmak;1891;376;9;2.3;32.6;30.6;35;2.8
Socker;1892;405;0;0;99.6;100;0;0
Brun farin;1893;388;0;0;95.5;94;0;0.1
Ljus sirap;1894;323;0;0;79.6;80;0;1.1
Honung;1896;332;0;0;81.5;74.7;0.3;0
Druvsocker;1897;370;0;0;91.1;91.1;0;0
Fruktsocker;1898;373;0;0;91.7;91.7;0;0
Sorbitol m. sackarin;1899;406;0;0;100;0;0;0
Svagdricka vol. % 2,3;1900;29;0;0;3.8;0.5;0.2;0
Öl lättöl vol. % 2,3;1901;29;0;0;3.8;0.5;0.2;0
Öl pilsner folköl vol. % 3,5;1902;40;0;0;4.6;0.3;0.4;0
Cider vol. % 1;1903;47;0;0;10.1;10.1;0;0
Vin vitt vol. % 1;1904;17;0;0;2.8;2.8;0;0
Vin rött el. rosé vol. % 1;1905;17;0;0;2.8;2.8;0;0
Öl starköl el. exportöl vol. % 5,4;1906;42;0;0;3;0;0;0
Vin rött vol. % 14;1907;79;0;0;1;0.7;0;0
Vin vitt vol. % 12;1908;70;0;0;1;0.9;0;0
Vin vitt el. rhenvin vol. % 10;1909;71;0;0;3.8;3.8;0.1;0
Glögg vin vol. % 10;1912;124;0;0;17;17;0;0
Starkvin vol. % 18 typ Madeira;1914;129;0;0;7.9;7.9;0;0
Starkvin vitt rött vol. % 20 typ Portvin;1915;150;0;0;9.5;9.5;0;0
Starkvin halvtorr vol. % 17 typ Sherry;1916;125;0;0;3.4;3.4;0;0
Glögg starkvin vol. % 16;1917;179;0;0;22.3;22.3;0;0
Brännvin renat el. vodka vol. % 40;1918;222;0;0;0;0;0;0
Likör söt vol. % 24;1919;266;0;0;33;33;0;0
Likör Kaptenlöjtnant vol. % 38;1920;321;0;0;27;27;0;0
Konjak el. brandy vol. % 40;1921;225;0;0;0.8;0.8;0;0
Punsch vol. % 26;1922;244;0;0;26;26;0;0
Rom vol. % 40;1923;223;0;0;0.3;0.3;0;0
Brännvin kryddat vol. % 40 ;1924;226;0;0;1.1;1.1;0;0
Gin vol. % 40;1925;222;0;0;0;0;0;0
Whisky vol. % 40;1926;222;0;0;0;0;0;0
Likör mindre söt vol. % 24;1927;232;0;0;24.7;24.7;0;0
Kaffedrink Irish coffee m.whiskey vispad grädde;1929;78;2.7;1.7;4.1;3.8;0.1;0
Bovetemjöl;1930;357;3.6;0.6;65.1;1.2;13.5;0
Havremust pulver berikad;1931;358;5.8;1;56;1.3;15.8;1.6
Kornmjöl fullkorn;1932;341;3;0.5;64.7;0.9;9.2;0
Majsmjöl gult u. groddar;1933;354;3.4;0.4;71.5;1.2;6;0
Rågmjöl fullkorn;1934;325;1.7;0.3;59.3;2;8.1;0
Vetemjöl fullkorn grahamsmjöl;1935;336;2;0.2;61;1.2;10.7;0
Vetediet berikad;1936;388;8.5;1;53.5;3.6;19;0.1
Vetemjöl bagerivetemjöl;1938;348;1.6;0.2;70.2;1.5;10.6;0
Vetemjöl;1941;352;1.9;0.3;72.4;1.5;8.5;0
Majsstärkelse;1945;362;0.7;0;87.5;0;0;0
Potatismjöl;1946;346;0.4;0;84.3;0;0;0
Samarinpulver;1947;0;0;0;0;0;0;39.1
Samarin drickf.;1948;0;0;0;0;0;0;0.8
Vatten sodavatten;1949;0;0;0;0;0;0;0
Vatten vichyvatten;1950;0;0;0;0;0;0;0.3
Vatten mineralvatten;1951;0;0;0;0;0;0;0
Vatten kranvatten;1953;0;0;0;0;0;0;0
Snabbkaffe pulver;1955;304;1.7;0.2;42.6;6.5;19.5;0.1
Snabbkaffe drickf.;1956;2;0;0;0.4;0;0.1;0
Kaffe bryggt;1957;0;0;0;0.3;0;0;0
Kaffe espresso bryggt drickf.;1958;9;0.2;0.1;1.7;0;0.1;0
Snabbkaffe koffeinfritt drickf.;1959;2;0;0;0.3;0;0.2;0
Tepulver;1960;309;0.4;0;61.8;0;11.7;0.3
Te bryggt;1962;0;0;0;0;0;0;0
Örtte drickf.;1963;1;0;0;0.3;0;0;0
Nyponte drickf. m. svarta vinbär;1964;3;0;0;0.7;0;0;0
Ättiksprit ättiksyra 12%;1965;49;0;0;12;0;0;0
Vinäger ättiksyra 7%;1966;30;0;0;7;0.6;0.4;0
Äppelcidervinäger ättiksyra 7%;1967;30;0;0;7;0.6;0.4;0
Chilisås tomat;1968;81;0.5;0.1;16.7;14.8;1.5;2.2
Ketchup;1969;91;0.5;0;18.5;19.4;1;1.7
Engelsk brown sauce HP-sås;1970;107;0;0;25.2;1.6;1.1;2.4
Grillsås;1971;100;6.9;0.9;8;1.6;1.5;2
Senap svensk;1972;173;6.8;0.4;23.1;10.8;4.5;1.2
Senap fransk;1973;93;5;0.2;5.3;0.9;6;0.1
Sötsur sås;1974;96;0;0;23.3;11.6;0.2;0.6
Salt m. jod;1975;0;0;0;0;0;0;99
Salt mineralsalt;1976;0;0;0;0;0;0;64.2
Salt havssalt u. jod;1977;0;0;0;0;0;0;94
Salt örtsalt;1978;18;0.1;0;2.7;0.2;0.9;88.5
Jäst färsk;1979;110;0.4;0;14.1;4.4;12.1;0
Jäst torkad;1980;360;1.6;0.2;48.1;4.4;37;0.1
Bakpulver;1981;174;0;0;42.4;0;0.1;19.7
Béchamelsås m. lättmjölk;1982;92;4.5;0.7;8.3;5.6;4.4;0.8
Ljus sås m. mjölk;1983;108;5.7;1.6;9.3;5.6;4.7;1.2
Ljus sås m. lättmjölk;1984;98;4.4;0.8;9.5;5.6;4.8;1.2
Béchamelsås;1985;123;8.2;3.1;8.2;5.4;4.2;0.8
Gratängsås u. ost hemlagad;1986;124;9.2;3.3;6.5;2.7;3.9;2.4
Ljus sås m. grädde;1987;111;9.7;4.1;4.9;0.8;1.3;1.1
Ostsås;1988;155;10.8;5.1;7.4;4.6;7.3;0.9
Ostsås m. ädelost;1989;160;11.3;5.3;6.9;4.4;7.7;1.4
Ostsås till moussaka;1990;131;7.4;3.7;7.4;3.6;8.7;1.1
Brunsås m. mjölk;1991;136;7.9;1.7;11.9;8.3;4.5;2
Sky;1992;29;2.7;0.3;0;0.2;1.2;0.5
Brunsås m. buljong grädde;1993;112;8.7;2.4;7.3;3.8;1.2;1.9
Brunsås m. buljong;1994;92;6.4;0.7;7.5;3.8;1.1;2
Currysås hemlagad;1995;103;8.9;5.5;4.6;0.6;1.4;1.9
Brunsås m. kaffegrädde;1996;97;6.9;1.3;7.4;3.9;1.3;1.9
Korintsås;1997;69;2.9;0.3;9.6;7.1;0.8;1
Brunsås tillagad pulver m. mjölk vatten;1998;56;2;0.9;7.1;2.5;2.2;1.4
Gräddsås tillagad pulver m. mjölk vatten smör;1999;117;8.4;4.7;7.6;3.3;2.7;1.3
Tomatsås kryddstark;2000;53;2.6;0.2;5.9;4.8;1;0.7
Dillsås;2001;111;8.4;3.6;7.5;3.7;1.4;1.2
Äggsås m. persilja;2002;114;9.5;3.8;4;0.7;3.4;1
Pesto hemlagad;2003;542;54.5;9.7;1.3;1;11.6;1.7
Pesto m. basilika pinjenötter cashewnötter;2004;581;57.1;7.9;12.6;2.3;4.2;3.2
Dippmix pulver olika smaker;2006;307;1.1;0.6;59.3;26.3;11.4;16.2
Sweet chilisås;2007;207;2.9;0.3;43.4;43.3;0.8;2.9
Pastasås m. tomat örtkryddor;2008;106;4.4;0.3;13.1;12.4;1.9;1.2
Pastasås olika märken;2009;51;2.1;0.2;5.3;6.2;1.6;1.2
Sötsur sås m. grönsaker konserv.;2010;107;2.5;0.4;20.1;19.5;0.4;0.7
Orientalisk sås m. grönsaker konserv.;2011;90;4.8;1.4;10.1;7;1.1;1.3
Teriyakisås;2012;110;0.8;0.1;22.2;23;3.2;6.2
Frukostflingor müsli fullkorn m. frukt;2024;374;4.5;1.5;69.9;12.1;8.2;0.4
Frukostflingor müsli fullkorn m. bär;2025;366;3.5;20.6;68.9;7.3;9.2;0.3
Frukostflingor müsli fullkorn m. socker m. frukt nötter;2027;455;17.1;4.8;61.2;20.7;9.9;0.4
Frukostflingor crunchy fullkorn m. socker m. russin kokos;2028;450;16.3;6.3;65.5;25.6;7;0.4
Frukostflingor crunchy naturell m. socker m. kokos;2029;461;17.7;5.3;64.8;23;7.4;0.4
Frukostflingor müsli fullkorn m. socker m. frukt kokos;2030;412;10.9;7.6;67.6;27.7;6.5;0.4
Frukostflingor müsli fullkorn m. socker m. frukt bär;2031;466;18.4;7.6;64.4;21.8;7.4;0.4
Frukostflingor müsli flingblandning fullkorn m. frukt nötter  ;2032;378;6.1;1;66.1;12.9;9.4;0.2
Frukostflingor müsli fullkorn m. frukt banan;2033;381;7;2.9;65.2;9.2;8.2;0.4
Surimi fisk;2035;105;0.7;0.1;23.5;3.5;0.8;1.5
Matlagningsbas fett 15%;2036;155;15.3;5;3;1.6;2;0.2
Matlagningsbas fett 7%;2037;89;7.1;2.3;5.4;1.5;1.1;0
Vispgrädde ersättningsprod. mjölk olja fett 20%;2039;206;19.7;16.2;5;4.2;2.8;0.1
Kaffegrädde ersättningsprod. mjölk olja fett 10%;2040;118;9.9;1.2;4.4;4.1;3;0.2
Vaniljvisp fett 12%;2041;202;12.1;11.4;19.1;15.5;4.4;0.1
Crème fraiche smaksatt fett 13%;2043;156;13.2;8.7;6.7;4;2.9;1
Crème fraiche smaksatt fett 28%;2044;275;28.1;18.4;4.4;3.2;2;1.2
Mini fraiche fett 5%;2046;84;5.2;3.3;5.7;3.6;3.8;0.1
Mjukost smältost fett 13% typ grevé;2047;186;13;8.5;3.4;1.2;14.3;1.8
Filmjölk naturell fett 4,2%;2048;68;4.1;2.7;4.2;3.4;3.5;0.1
Fruktyoghurt olika smaker fett 3,6%;2049;91;3.7;2.4;11.5;10;3;0.1
Vit choklad;2051;585;39.3;24.1;52.4;51.8;6;0.2
Mörk choklad kakao ≥ 70%;2052;572;37;22.5;50.7;22.1;9.7;0
Mörk choklad kakao < 70%;2053;536;28.8;16.5;63.1;45.5;6.3;0
Bakchoklad mörk;2054;556;32.8;30.1;59.8;47.7;5.6;0
Mjölkchoklad;2055;564;35.2;21.3;52.9;48.5;9.2;0.2
Kebabkött frysvara;2056;248;18.6;8.6;6.2;0.4;14.3;1.8
Ris avorio okokt;2057;358;1.3;0.2;78.1;1;6.7;0
Lök rostad ;2058;607;48.5;13.4;35;6.2;6.4;1.6
Glass glasspinne m. frukt  mjölk fett 5,5%;2059;166;5.6;3.7;25.5;20.8;3.3;0.1
Glass glasspinne fett 10%;2060;199;10.2;6.4;22.6;17.4;4.1;0.2
Bar m. fiber havre vete naturell;2061;446;20.8;4.4;49.9;22.9;6.9;0.9
Knäckemacka vete olika fyllningar;2062;487;25;15.7;52.1;6.2;11.7;1.8
Knäckemacka fullkorn råg olika fyllningar;2063;471;24.5;16.6;45.9;3.1;12.6;2.2
Falafel kikärtskroketter frysvara;2064;231;11.3;0.9;21.2;4.3;8.1;1.2
Pytt i panna m. sojaprotein veg.;2065;127;3.6;1.8;16.3;1.4;5.6;0.8
Korv veg. soja- och veteprotein kylvara el. frysvara typ grillkorv;2066;120;1.6;0.2;8.7;1.4;15.3;1.6
Soja- och veteprotein bullar kylvara el. frysvara;2067;179;7.3;0.6;9;0.3;16.7;1.2
Sojaprotein färs kylvara el. frysvara;2068;167;8.6;1;4.8;0;15.2;1
Veteprotein grytbitar;2069;232;9.1;1.4;9.9;1.7;27.4;1.9
Matlagningsbas m. soja fett 17%;2070;188;17.5;1.8;5.2;3.7;2.9;0.1
Bar müslibar fullkorn m. röd frukt berikad;2071;393;4.4;3.9;77.9;34.5;8.4;1.3
Bar müslibar m. choklad berikad;2072;398;6.5;3.6;73.2;34.3;8.1;1.1
Jordnötssås;2073;281;24.2;8.3;8.6;6;6.3;1.3
Coleslaw hemlagad;2075;88;5.9;0.9;6.9;6.3;1;0.9
Löksås m. grädde;2078;158;12;5.2;11.3;8.1;1.3;1.9
Nudlar äggnudlar kokta m. salt;2079;130;1.4;0.3;23.5;0.6;4.8;0.2
Nässlor stuvade;2080;66;4.1;2.3;2.3;0.9;4.1;0.1
Kantarell stuvad;2081;176;15.1;5.8;6;2.9;3.5;0.9
Gryta ratatouille veg.;2083;52;2.3;0.4;5.9;5.4;1;0.9
Potatisgratäng m. matlagningsgrädde ost hemlagad;2085;144;7.6;4.8;13.4;2.2;4.8;0.8
Sjömansbiff;2092;98;2.8;0.7;10.5;0.8;6.9;0.9
Gryta kreolsk gryta;2093;185;13.7;6.8;4.7;2.4;10.6;1.3
Flygande Jakob kyckling m. bacon jordnötter banan;2096;162;8.8;3.9;6.3;5.4;13.9;0.9
Korv prinskorv stekt kött 61%;2097;283;25.4;9.3;4;0;10.6;2
Skinkröra kall;2098;143;11.2;5.2;3;2.5;7.7;1.6
Hamburgare blandfärs stekt;2099;237;16.1;7.1;0;0;23.1;1.2
Köttfärssås blandfärs;2100;118;7;2.5;4.6;3.5;8.6;1.8
Nöt färs stekt m. salt fett 10%;2101;225;14;6.2;0;0;25.1;1.2
Nöt el. gris kött stekt;2103;175;8.9;3.8;0;0;23.5;0.5
Carbonara pastasås;2104;286;23.6;11.8;0.7;0.7;18.4;2.1
Skagenröra;2107;163;11.7;1.8;1.9;0.7;12.7;1.6
Fisksoppa m. rotfrukter;2108;90;5.2;2.6;2.7;2.1;7;0.7
Havregrynsgröt fullkorn fiberhavregryn;2123;68;1.3;0.2;11.2;0.2;1.8;0.7
Havregrynsgröt kokt m. mjölk;2124;89;2.3;1;12.3;4;4.1;0.5
Nudlar glasnudlar kokta m. salt;2125;134;0;0;32.9;0.1;0.1;0.2
Gröt;2128;69;1.4;0.3;11.5;0.7;2;0.7
Pannkaka m. sojadryck;2133;157;7.2;1;16.6;2.1;5.9;0.6
Paj m. broccoli skinka;2134;209;14.1;7.2;12.3;2;7.8;1.3
Pizza m. kebabkött hemlagad;2138;172;7.8;2.7;18.8;3.7;5.8;1
Ostsås m. skinka hemlagad;2142;145;8.9;4.2;6;3.7;10.3;1.6
Tzatziki;2144;76;5.5;2.9;4.2;2.6;2.4;1.1
Ris à la malta m. lättmjölk mellangrädde fett 27%;2147;115;4.1;2.5;16.2;7.8;3;0.3
Rödkålssallad m. äpple;2160;81;0.1;0;18.3;17.2;0.5;0.3
Champinjon stekt u. fett;2161;35;0.3;0;3.5;0.1;3;1.2
Palsternacka kokt m. salt;2162;71;0.6;0.1;12.5;6;1.7;0.4
Gratängsås m. ost hemlagad;2163;139;10;4.1;6.5;2.6;5.9;2
Fänkål kokt m. salt;2164;28;0.4;0.1;1.8;2.6;2.8;0.4
Kroppkakor el. potatispalt m. fläsk hemlagad;2165;156;6.1;2.2;19.7;1;4.6;1.1
Currysås m. lätt crème fraiche hemlagad;2173;86;6.7;2.1;5.3;2.9;1.1;1.6
Korv stroganoff mager korv fett 15% grädde fett 15%;2174;186;14.7;6;6.3;3;7.2;1.9
Ostkaka fett 7%;2184;172;7;4.2;16.6;11.9;10.4;0.1
Rapsolja;2189;884;100;7.1;0;0;0;0
Matfettsblandning fett 75% berikad typ Bregott;2190;667;75;35.2;0.5;0.4;0.5;1.2
Lättmargarin fett 40% berikad typ Lätta;2192;368;40;17;3;0.3;0.5;1.5
Äggröra;2197;187;15.3;3.2;1;1.1;11.9;1.2
Ägg kokt;2205;137;9.7;2.6;0.4;0.4;12.2;0.4
Aloe vera juice naturell;2214;3;0.1;0;0.5;0.1;0;0.1
Aloe vera juice m. grönt te;2216;30;0.4;0;6.5;0.2;0;0
Aloe vera-dryck m. tranbär äpple;2217;39;0.2;0;9.1;8.7;0;0
Aloe vera-dryck naturell;2218;19;0.1;0;4.4;0.2;0;0.1
Toscaglasyr;2219;530;40.6;10;30.5;27;8.9;0.4
Pasta makaroner spagetti okokt glutenfri;2220;362;1.3;0.6;77.6;0.8;7.3;0
Pasta fusilli lasagneplattor okokt glutenfri;2221;361;1.4;0.8;76.9;0.6;7.4;0
Pepparkaka glutenfri;2222;460;16.2;8.9;75.6;28.9;1.5;1.2
Kex digestive fullkorn glutenfri;2223;462;16.1;6.8;75.3;19.6;1.9;1.2
Hårt bröd glutenfritt fibrer ca 7,5% typ grovknäcke;2225;372;2.3;1.1;79.9;3;2.9;1.3
Pasta tagliatelle m. ägg okokt glutenfri;2226;384;4.5;1.5;82.1;0;2.6;0.1
Pasta okokt majs 100% glutenfri;2227;366;1.8;0.2;77.7;0.7;6.9;0
Bearnaisesås fett 8%;2228;112;8;5.2;7.7;2.8;2.3;1.4
Klassisk gräddsås fett 6%;2229;88;5.8;3.7;7.1;3.1;2;1.2
Ostsås fett 8%;2230;118;7.6;4.8;7.9;4.1;4.7;1.3
Bearnaisesås fett ca 40%;2231;342;35.5;5.1;5.9;3;1;1.2
Rödvinssås fett 1,5%;2232;65;1.2;0.8;12.1;1.3;1.2;1.4
Kebabsås vit fett 30%;2233;300;30.8;5.7;5;2;1.7;0.9
Svampsås fett 8,5%;2234;119;8.7;5.6;7.6;2.4;2.7;1.2
Korv varmkorv mager fett 7%;2236;170;9.9;3.6;7.6;1;12;1.5
Korv chorizo mager fett 9%;2238;160;9;2.9;4.8;0.9;14.4;1.5
Korv middagskorv fett ca 9% kött ca 55 %;2239;131;7;2.8;6;1.3;10.1;1.5
Påläggskorv salami mager;2240;174;8;3.4;1.1;0;24.4;2.6
Fruktyoghurt lättsockrad fett 0,2%;2242;64;0.3;0.2;11.5;9;3.6;0.1
Fruktyoghurt lättsockrad laktosreducerad fett 0,1% berikad;2243;64;0.3;0.2;11.2;6.9;3.9;0.1
Mintplattor m. mörkchokladöverdrag;2246;409;4.6;2.8;88.1;68.9;2.6;0
Ost mozzarella fett 18%;2255;214;16.6;10.6;0.8;0.4;15.6;0.5
Ingefära färsk;2269;29;0.3;0;4.6;1.2;0.9;0
Kebabkött restaurang;2294;302;22.9;10.3;4.9;0.6;18.7;2.2
Fruktdryck nypon blåbär berikad;2301;48;0.1;0;10.6;9.6;0.8;0
Energidryck berikad;2302;39;0;0;9.6;9.6;0;0
Flytande margarin mjölkfri fett 80% berikad typ Carlshamn;2401;707;80;6;0;0;0;1
Bordsmargarin mjölkfri fett 70% berikad typ Carlshamn;2403;619;70;21.6;0;0;0;0.8
Hushållsmargarin mjölkfri fett 80% berikad typ Carlshamn;2404;707;80;34.3;0;0;0;1
Lamm rygg el. hals kokt m. salt;2413;217;14.6;7.3;0;0;21.6;0.7
Tilapia rå;2468;87;1.6;0.4;0;0;17.9;0.1
Lättmargarin fett 28% berikad typ Mini Lätta;2472;272;28;12;4;0.3;2;1.5
Flytande margarin fett 79% berikad typ Becel;2474;727;82;10;0.5;0;0;0
Ris basmati okokt;2475;359;1;0.2;76.7;0.2;9.2;0
Ris jasmin okokt;2477;354;0.7;0.1;78.2;0.2;7.5;0
Ris råris långkornigt okokt fullkorn;2478;365;3;0.6;71.9;0.5;9.4;0
Ris grötris snabb okokt;2479;364;0.6;0.1;81.3;3.7;6.4;1.7
